e1fish_index,e1fish_id,e1fish_name,e1fish_lastyear,e1fish_startyear,e1monoculture,e1fish_everyyear,e1fish_gap,e1fingerling_lastyear,e1pond_type,e1pond_type_oth,e1pond_size,e1pond_depth,e1pond_source,e1pond_source_oth,e1integrated_agri,e1integrated_now,e1purchase_finger_time,e1source_fingerling,e1source_fingerling_1,e1source_fingerling_2,e1source_fingerling_3,e1source_fingerling_4,e1source_fingerling_5,e1source_fingerling_6,e1source_fingerling_7,e1source_fingerling_8,e1source_fingerling_9,e1source_fingerling__96,e1source_fingerling_oth,e1know_hatchery,e1hatchery_village,e1distance_hatchery,e1hatchery_address,e1know_num,e1hatchery_phone,e1hatchery_year,e1strain_tilapia,e1strain_tilapia_oth,e1strain_rohu,e1strain_rohu_oth,e1gift_tilapia,e1g3_rohu,e1fish_amount,e1fish_monosex,e1totprice_fingerling,e1harvest_month,e1fish_sales,e1fish_sales_oth,PARENT_KEY,KEY,SET-OF-module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:00ce7934-1838-44f0-9e36-8b083ae5d7d2/module_er[2],uuid:00ce7934-1838-44f0-9e36-8b083ae5d7d2/module_er[2]/module_e1_4[2],uuid:00ce7934-1838-44f0-9e36-8b083ae5d7d2/module_er[2]/module_e1_4
1,1,Tilapia,1,2000,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:3913a980-57dd-40fb-a6b7-02c9cf4ecde5/module_er[1],uuid:3913a980-57dd-40fb-a6b7-02c9cf4ecde5/module_er[1]/module_e1_4[1],uuid:3913a980-57dd-40fb-a6b7-02c9cf4ecde5/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2000,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:3913a980-57dd-40fb-a6b7-02c9cf4ecde5/module_er[1],uuid:3913a980-57dd-40fb-a6b7-02c9cf4ecde5/module_er[1]/module_e1_4[2],uuid:3913a980-57dd-40fb-a6b7-02c9cf4ecde5/module_er[1]/module_e1_4
1,1,Tilapia,1,2000,0,1,,1,1,,10,10,1,,0,,9/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,2,,,,1,,1,-97,300,3/1/2024,5,,uuid:159fe3e3-7f22-4c7a-bfcc-7c27e52c84a1/module_er[1],uuid:159fe3e3-7f22-4c7a-bfcc-7c27e52c84a1/module_er[1]/module_e1_4[1],uuid:159fe3e3-7f22-4c7a-bfcc-7c27e52c84a1/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2000,0,1,,1,1,,10,10,1,,0,,10/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,,,-96,Janina,,0,1,,300,3/1/2024,5,,uuid:159fe3e3-7f22-4c7a-bfcc-7c27e52c84a1/module_er[1],uuid:159fe3e3-7f22-4c7a-bfcc-7c27e52c84a1/module_er[1]/module_e1_4[2],uuid:159fe3e3-7f22-4c7a-bfcc-7c27e52c84a1/module_er[1]/module_e1_4
1,1,Tilapia,1,2023,0,1,,1,1,,13,4,3,,0,,9/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,-96,Nm blte pre na,,,0,,1,-97,300,1/1/2024,5,,uuid:ce1d54f4-e707-47ed-a2c4-996fae3eba91/module_er[1],uuid:ce1d54f4-e707-47ed-a2c4-996fae3eba91/module_er[1]/module_e1_4[1],uuid:ce1d54f4-e707-47ed-a2c4-996fae3eba91/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2023,0,1,,1,1,,13,4,3,,0,,5/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,,,4,,,1,2,,400,2/1/2024,5,,uuid:ce1d54f4-e707-47ed-a2c4-996fae3eba91/module_er[1],uuid:ce1d54f4-e707-47ed-a2c4-996fae3eba91/module_er[1]/module_e1_4[2],uuid:ce1d54f4-e707-47ed-a2c4-996fae3eba91/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:5813d644-cc4e-4790-9e69-6b3e8ad0f1fc/module_er[1],uuid:5813d644-cc4e-4790-9e69-6b3e8ad0f1fc/module_er[1]/module_e1_4[1],uuid:5813d644-cc4e-4790-9e69-6b3e8ad0f1fc/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:5813d644-cc4e-4790-9e69-6b3e8ad0f1fc/module_er[1],uuid:5813d644-cc4e-4790-9e69-6b3e8ad0f1fc/module_er[1]/module_e1_4[2],uuid:5813d644-cc4e-4790-9e69-6b3e8ad0f1fc/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:b84bb8f1-b76c-4268-84a2-69bd2ea6a298/module_er[1],uuid:b84bb8f1-b76c-4268-84a2-69bd2ea6a298/module_er[1]/module_e1_4[1],uuid:b84bb8f1-b76c-4268-84a2-69bd2ea6a298/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:b84bb8f1-b76c-4268-84a2-69bd2ea6a298/module_er[1],uuid:b84bb8f1-b76c-4268-84a2-69bd2ea6a298/module_er[1]/module_e1_4[2],uuid:b84bb8f1-b76c-4268-84a2-69bd2ea6a298/module_er[1]/module_e1_4
1,1,Tilapia,1,2022,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:69f6c6b8-6146-4d2d-b69b-8711d2def96b/module_er[1],uuid:69f6c6b8-6146-4d2d-b69b-8711d2def96b/module_er[1]/module_e1_4[1],uuid:69f6c6b8-6146-4d2d-b69b-8711d2def96b/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2022,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:69f6c6b8-6146-4d2d-b69b-8711d2def96b/module_er[1],uuid:69f6c6b8-6146-4d2d-b69b-8711d2def96b/module_er[1]/module_e1_4[2],uuid:69f6c6b8-6146-4d2d-b69b-8711d2def96b/module_er[1]/module_e1_4
1,1,Tilapia,1,2020,1,1,,1,1,,30,4,2,,0,,6/1/2023,9,0,0,0,0,0,0,0,0,1,0,,1,1,32,Mini hecari,0,,3,-96,Telapia,,,0,,30,-97,4500,11/1/2023,2,,uuid:ce6004ae-f850-4b0f-877d-56ba3901315c/module_er[1],uuid:ce6004ae-f850-4b0f-877d-56ba3901315c/module_er[1]/module_e1_4[1],uuid:ce6004ae-f850-4b0f-877d-56ba3901315c/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2020,0,1,,1,1,,30,4,1,,0,,1/1/2023,9,0,0,0,0,0,0,0,0,1,0,,1,1,32,Mini nerchari,0,,3,,,-96,Rui mach,,0,20,,7000,11/1/2023,2,,uuid:ce6004ae-f850-4b0f-877d-56ba3901315c/module_er[1],uuid:ce6004ae-f850-4b0f-877d-56ba3901315c/module_er[1]/module_e1_4[2],uuid:ce6004ae-f850-4b0f-877d-56ba3901315c/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:8e746ec5-d8b5-4531-bf77-5bbb3724e3ca/module_er[1],uuid:8e746ec5-d8b5-4531-bf77-5bbb3724e3ca/module_er[1]/module_e1_4[1],uuid:8e746ec5-d8b5-4531-bf77-5bbb3724e3ca/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:8e746ec5-d8b5-4531-bf77-5bbb3724e3ca/module_er[1],uuid:8e746ec5-d8b5-4531-bf77-5bbb3724e3ca/module_er[1]/module_e1_4[2],uuid:8e746ec5-d8b5-4531-bf77-5bbb3724e3ca/module_er[1]/module_e1_4
1,1,Tilapia,1,2023,0,1,,1,1,,30,5,3,,0,,10/1/2022,9,0,0,0,0,0,0,0,0,1,0,,0,0,,,0,,1,-96,Deshi,,,0,,2,0,500,11/1/2024,-96,Ekhno mach tule nai,uuid:982b1bdd-1618-41bf-bd5c-50bd31e302c9/module_er[1],uuid:982b1bdd-1618-41bf-bd5c-50bd31e302c9/module_er[1]/module_e1_4[1],uuid:982b1bdd-1618-41bf-bd5c-50bd31e302c9/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2023,0,1,,1,1,,30,5,3,,0,,10/1/2023,9,0,0,0,0,0,0,0,0,1,0,,0,0,,,0,,1,,,-96,Deshi,,0,40,,15000,11/1/2024,-96,Mach ekhno tule nai,uuid:982b1bdd-1618-41bf-bd5c-50bd31e302c9/module_er[1],uuid:982b1bdd-1618-41bf-bd5c-50bd31e302c9/module_er[1]/module_e1_4[2],uuid:982b1bdd-1618-41bf-bd5c-50bd31e302c9/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:61badb4d-361c-4f2f-8870-7a4191b1f509/module_er[1],uuid:61badb4d-361c-4f2f-8870-7a4191b1f509/module_er[1]/module_e1_4[1],uuid:61badb4d-361c-4f2f-8870-7a4191b1f509/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,1990,0,1,,1,1,,11,10,1,,0,,6/1/2023,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,,0,0.5,,2000,6/1/2024,5,,uuid:61badb4d-361c-4f2f-8870-7a4191b1f509/module_er[1],uuid:61badb4d-361c-4f2f-8870-7a4191b1f509/module_er[1]/module_e1_4[2],uuid:61badb4d-361c-4f2f-8870-7a4191b1f509/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:0cd2424a-11b8-4604-8daf-0cd22596ae03/module_er[1],uuid:0cd2424a-11b8-4604-8daf-0cd22596ae03/module_er[1]/module_e1_4[1],uuid:0cd2424a-11b8-4604-8daf-0cd22596ae03/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:0cd2424a-11b8-4604-8daf-0cd22596ae03/module_er[1],uuid:0cd2424a-11b8-4604-8daf-0cd22596ae03/module_er[1]/module_e1_4[2],uuid:0cd2424a-11b8-4604-8daf-0cd22596ae03/module_er[1]/module_e1_4
1,1,Tilapia,1,2023,1,1,,1,1,,10,10,1,,0,,7/1/2023,-96,0,0,0,0,0,0,0,0,0,1,"Ai pukure kisu krishok pona utpadon korecilo 
Tader proyojon moto niye gese baki gula pukur e ace",0,0,,,0,,1,2,,,,1,,1000,-97,0,3/1/2024,5,,uuid:b74e5dcf-8493-44aa-942d-6367b56b8642/module_er[1],uuid:b74e5dcf-8493-44aa-942d-6367b56b8642/module_er[1]/module_e1_4[1],uuid:b74e5dcf-8493-44aa-942d-6367b56b8642/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:b74e5dcf-8493-44aa-942d-6367b56b8642/module_er[1],uuid:b74e5dcf-8493-44aa-942d-6367b56b8642/module_er[1]/module_e1_4[2],uuid:b74e5dcf-8493-44aa-942d-6367b56b8642/module_er[1]/module_e1_4
1,1,Tilapia,1,2016,0,1,,1,1,,3,5,1,,0,,12/1/2022,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,-96,Deshi,,,0,,2,-97,1000,5/1/2023,5,,uuid:8b512b8e-ec03-429f-9f25-6299fce68324/module_er[1],uuid:8b512b8e-ec03-429f-9f25-6299fce68324/module_er[1]/module_e1_4[1],uuid:8b512b8e-ec03-429f-9f25-6299fce68324/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2016,0,1,,1,1,,3,5,1,,0,,12/1/2022,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,,,-96,Deshi,,0,2,,1000,7/1/2024,5,,uuid:8b512b8e-ec03-429f-9f25-6299fce68324/module_er[1],uuid:8b512b8e-ec03-429f-9f25-6299fce68324/module_er[1]/module_e1_4[2],uuid:8b512b8e-ec03-429f-9f25-6299fce68324/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:c71809bd-ff29-469a-ab3b-c1f327333a2f/module_er[1],uuid:c71809bd-ff29-469a-ab3b-c1f327333a2f/module_er[1]/module_e1_4[1],uuid:c71809bd-ff29-469a-ab3b-c1f327333a2f/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:c71809bd-ff29-469a-ab3b-c1f327333a2f/module_er[1],uuid:c71809bd-ff29-469a-ab3b-c1f327333a2f/module_er[1]/module_e1_4[2],uuid:c71809bd-ff29-469a-ab3b-c1f327333a2f/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:abf2fca6-7f69-475b-bec1-38d6ff891c87/module_er[1],uuid:abf2fca6-7f69-475b-bec1-38d6ff891c87/module_er[1]/module_e1_4[1],uuid:abf2fca6-7f69-475b-bec1-38d6ff891c87/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:abf2fca6-7f69-475b-bec1-38d6ff891c87/module_er[1],uuid:abf2fca6-7f69-475b-bec1-38d6ff891c87/module_er[1]/module_e1_4[2],uuid:abf2fca6-7f69-475b-bec1-38d6ff891c87/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:adf45e0c-970d-4efa-b9dc-41f30fba6df1/module_er[1],uuid:adf45e0c-970d-4efa-b9dc-41f30fba6df1/module_er[1]/module_e1_4[1],uuid:adf45e0c-970d-4efa-b9dc-41f30fba6df1/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2022,0,1,,1,1,,15,5,1,,0,,8/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,2,,,4,,,1,2.5,,1750,2/1/2024,5,,uuid:adf45e0c-970d-4efa-b9dc-41f30fba6df1/module_er[1],uuid:adf45e0c-970d-4efa-b9dc-41f30fba6df1/module_er[1]/module_e1_4[2],uuid:adf45e0c-970d-4efa-b9dc-41f30fba6df1/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:ec22b9dc-af65-422b-99fc-ca1c76911713/module_er[1],uuid:ec22b9dc-af65-422b-99fc-ca1c76911713/module_er[1]/module_e1_4[1],uuid:ec22b9dc-af65-422b-99fc-ca1c76911713/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:ec22b9dc-af65-422b-99fc-ca1c76911713/module_er[1],uuid:ec22b9dc-af65-422b-99fc-ca1c76911713/module_er[1]/module_e1_4[2],uuid:ec22b9dc-af65-422b-99fc-ca1c76911713/module_er[1]/module_e1_4
1,1,Tilapia,1,2023,0,1,,1,1,,4,6,1,,0,,12/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,0,-96,Deshi,,,0,,1,-97,500,3/1/2024,5,,uuid:4fdde536-f40d-4872-8f5a-6107cee67a45/module_er[1],uuid:4fdde536-f40d-4872-8f5a-6107cee67a45/module_er[1]/module_e1_4[1],uuid:4fdde536-f40d-4872-8f5a-6107cee67a45/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2023,0,1,,1,1,,4,5,1,,0,,12/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,0,,,-96,Deshi rui,,0,2,,900,3/1/2024,5,,uuid:4fdde536-f40d-4872-8f5a-6107cee67a45/module_er[1],uuid:4fdde536-f40d-4872-8f5a-6107cee67a45/module_er[1]/module_e1_4[2],uuid:4fdde536-f40d-4872-8f5a-6107cee67a45/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:fabd21a1-fcf1-426b-b11f-d37ca173a829/module_er[1],uuid:fabd21a1-fcf1-426b-b11f-d37ca173a829/module_er[1]/module_e1_4[1],uuid:fabd21a1-fcf1-426b-b11f-d37ca173a829/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2024,0,0,0,1,1,,140,7,2,,0,,1/1/2024,9,0,0,0,0,0,0,0,0,1,0,,1,1,2500,"Rampur dosor, sawta, barhatta",0,,0,,,4,,,1,100,,30000,3/1/2024,-96,Akono mas sogroho kore nai,uuid:fabd21a1-fcf1-426b-b11f-d37ca173a829/module_er[1],uuid:fabd21a1-fcf1-426b-b11f-d37ca173a829/module_er[1]/module_e1_4[2],uuid:fabd21a1-fcf1-426b-b11f-d37ca173a829/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:bea7b628-13f9-4d34-a971-061a2e9ab302/module_er[1],uuid:bea7b628-13f9-4d34-a971-061a2e9ab302/module_er[1]/module_e1_4[1],uuid:bea7b628-13f9-4d34-a971-061a2e9ab302/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2018,0,1,,1,1,,12,7,2,,0,,2/1/2024,9,0,0,0,0,0,0,0,0,1,0,,1,1,500,"Gupalpur,sawta,barhatta",0,,1,,,2,,,0,15,,3000,3/1/2024,5,,uuid:bea7b628-13f9-4d34-a971-061a2e9ab302/module_er[1],uuid:bea7b628-13f9-4d34-a971-061a2e9ab302/module_er[1]/module_e1_4[2],uuid:bea7b628-13f9-4d34-a971-061a2e9ab302/module_er[1]/module_e1_4
1,1,Tilapia,1,2016,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:0e3b1ce9-e088-4184-96e1-e6d0f2a38de3/module_er[1],uuid:0e3b1ce9-e088-4184-96e1-e6d0f2a38de3/module_er[1]/module_e1_4[1],uuid:0e3b1ce9-e088-4184-96e1-e6d0f2a38de3/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2016,0,1,,1,1,,12,3,1,,0,,6/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,8,,,-96,Janina,,0,15,,3000,2/1/2024,5,,uuid:0e3b1ce9-e088-4184-96e1-e6d0f2a38de3/module_er[1],uuid:0e3b1ce9-e088-4184-96e1-e6d0f2a38de3/module_er[1]/module_e1_4[2],uuid:0e3b1ce9-e088-4184-96e1-e6d0f2a38de3/module_er[1]/module_e1_4
1,1,Tilapia,1,2017,0,1,,1,1,,2,6,1,,0,,6/1/2023,8,0,0,0,0,0,0,0,1,0,0,,1,0,,,0,,2,-96,Nam bolte parena,,,0,,3,-0,2400,3/1/2024,5,,uuid:931216a1-298f-46d8-8c0c-0850d34a8406/module_er[1],uuid:931216a1-298f-46d8-8c0c-0850d34a8406/module_er[1]/module_e1_4[1],uuid:931216a1-298f-46d8-8c0c-0850d34a8406/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2017,0,1,,1,1,,2,6,1,,0,,6/1/2023,8,0,0,0,0,0,0,0,1,0,0,,1,0,,,0,,2,,,-96,Nam bolte parena,,0,1,,800,3/1/2024,5,,uuid:931216a1-298f-46d8-8c0c-0850d34a8406/module_er[1],uuid:931216a1-298f-46d8-8c0c-0850d34a8406/module_er[1]/module_e1_4[2],uuid:931216a1-298f-46d8-8c0c-0850d34a8406/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:2cab087e-ca2d-4ff7-897d-f8f827fc1e04/module_er[1],uuid:2cab087e-ca2d-4ff7-897d-f8f827fc1e04/module_er[1]/module_e1_4[1],uuid:2cab087e-ca2d-4ff7-897d-f8f827fc1e04/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2018,0,1,,1,1,,101,4,5,,1,1,2/1/2024,8,0,0,0,0,0,0,0,1,0,0,,1,1,70000,jessore,0,,1,,,-96,Blota pare na,,0,40,,8000,8/1/2024,1,,uuid:2cab087e-ca2d-4ff7-897d-f8f827fc1e04/module_er[1],uuid:2cab087e-ca2d-4ff7-897d-f8f827fc1e04/module_er[1]/module_e1_4[2],uuid:2cab087e-ca2d-4ff7-897d-f8f827fc1e04/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:3aabf6d1-d5e4-4948-9cd6-0720a8e7d169/module_er[1],uuid:3aabf6d1-d5e4-4948-9cd6-0720a8e7d169/module_er[1]/module_e1_4[1],uuid:3aabf6d1-d5e4-4948-9cd6-0720a8e7d169/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,1988,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:3aabf6d1-d5e4-4948-9cd6-0720a8e7d169/module_er[1],uuid:3aabf6d1-d5e4-4948-9cd6-0720a8e7d169/module_er[1]/module_e1_4[2],uuid:3aabf6d1-d5e4-4948-9cd6-0720a8e7d169/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:13d185fd-f474-41af-becc-9e18d423d08f/module_er[1],uuid:13d185fd-f474-41af-becc-9e18d423d08f/module_er[1]/module_e1_4[1],uuid:13d185fd-f474-41af-becc-9e18d423d08f/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2022,0,1,,1,1,,30,4,2,,1,0,10/1/2023,2,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,3,,,0,40,,6000,12/1/2023,1,,uuid:13d185fd-f474-41af-becc-9e18d423d08f/module_er[1],uuid:13d185fd-f474-41af-becc-9e18d423d08f/module_er[1]/module_e1_4[2],uuid:13d185fd-f474-41af-becc-9e18d423d08f/module_er[1]/module_e1_4
1,1,Tilapia,1,2005,0,1,,1,1,,12,6,1,,0,,5/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,-96,Deshi telapia,,,0,,5,0,1500,3/1/2024,5,,uuid:267b7c2c-3c72-4fb5-876f-c0fec5062b05/module_er[1],uuid:267b7c2c-3c72-4fb5-876f-c0fec5062b05/module_er[1]/module_e1_4[1],uuid:267b7c2c-3c72-4fb5-876f-c0fec5062b05/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2005,0,1,,1,1,,12,6,1,,0,,5/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,,,-96,Deshi jat,,0,10,,2000,3/1/2024,5,,uuid:267b7c2c-3c72-4fb5-876f-c0fec5062b05/module_er[1],uuid:267b7c2c-3c72-4fb5-876f-c0fec5062b05/module_er[1]/module_e1_4[2],uuid:267b7c2c-3c72-4fb5-876f-c0fec5062b05/module_er[1]/module_e1_4
1,1,Tilapia,1,2005,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:32100889-ed1c-4457-baf3-4e6e29a3f36f/module_er[1],uuid:32100889-ed1c-4457-baf3-4e6e29a3f36f/module_er[1]/module_e1_4[1],uuid:32100889-ed1c-4457-baf3-4e6e29a3f36f/module_er[1]/module_e1_4
2,2,Rohu (Rui),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:32100889-ed1c-4457-baf3-4e6e29a3f36f/module_er[1],uuid:32100889-ed1c-4457-baf3-4e6e29a3f36f/module_er[1]/module_e1_4[2],uuid:32100889-ed1c-4457-baf3-4e6e29a3f36f/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:09eb0d0c-aaa4-4661-8c91-d323dbdcaaab/module_er[1],uuid:09eb0d0c-aaa4-4661-8c91-d323dbdcaaab/module_er[1]/module_e1_4[1],uuid:09eb0d0c-aaa4-4661-8c91-d323dbdcaaab/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2012,0,1,,1,1,,65,3,2,,0,,3/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,1,50,Josor,0,,2,,,-96,Janina,,0,20,,4500,8/1/2023,1,,uuid:09eb0d0c-aaa4-4661-8c91-d323dbdcaaab/module_er[1],uuid:09eb0d0c-aaa4-4661-8c91-d323dbdcaaab/module_er[1]/module_e1_4[2],uuid:09eb0d0c-aaa4-4661-8c91-d323dbdcaaab/module_er[1]/module_e1_4
1,1,Tilapia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:c106e081-017c-4f1a-9de9-c99f890f3410/module_er[1],uuid:c106e081-017c-4f1a-9de9-c99f890f3410/module_er[1]/module_e1_4[1],uuid:c106e081-017c-4f1a-9de9-c99f890f3410/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2012,0,1,,1,1,,8,5,1,,0,,10/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,,,1,,,0,0.25,,350,11/1/2023,5,,uuid:c106e081-017c-4f1a-9de9-c99f890f3410/module_er[1],uuid:c106e081-017c-4f1a-9de9-c99f890f3410/module_er[1]/module_e1_4[2],uuid:c106e081-017c-4f1a-9de9-c99f890f3410/module_er[1]/module_e1_4
1,1,Tilapia,1,2019,0,1,,1,1,,2.5,7,1,,0,,12/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,6,,,,0,,10,5,2000,12/1/2023,5,,uuid:2d8ee2da-7ed7-4bde-b1d2-7edf3889819b/module_er[1],uuid:2d8ee2da-7ed7-4bde-b1d2-7edf3889819b/module_er[1]/module_e1_4[1],uuid:2d8ee2da-7ed7-4bde-b1d2-7edf3889819b/module_er[1]/module_e1_4
2,2,Rohu (Rui),1,2020,0,1,,1,1,,2.5,7,1,,0,,11/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,,,1,,,0,8,,2200,11/1/2023,5,,uuid:2d8ee2da-7ed7-4bde-b1d2-7edf3889819b/module_er[1],uuid:2d8ee2da-7ed7-4bde-b1d2-7edf3889819b/module_er[1]/module_e1_4[2],uuid:2d8ee2da-7ed7-4bde-b1d2-7edf3889819b/module_er[1]/module_e1_4
1,1,Tilapia,1,2008,0,1,,1,1,,5,5,1,,0,,7/1/2023,8,0,0,0,0,0,0,0,1,0,0,,0,0,,,0,,1,-96,Janina,,,0,,3,-97,900,12/1/2024,5,,uuid:d168e599-9c0b-4c91-92df-5762c981eaf3/module_er[1],uuid:d168e599-9c0b-4c91-92df-5762c981eaf3/module_er[1]/module_e1_4[1],uuid:d168e599-9c0b-4c91-92df-5762c981eaf3/module_er[1]/module_e1_4
