d1index,d1cgiartech_id,d1cgiartech_name,d1cgiartech_know,d1cgiartech_usage,d1cgiartech_owner,d1cgiartech_past,d1cgiartech_startyear,d1cgiartech_stopyear,d1tech_stopreason,d1tech_stopreason_1,d1tech_stopreason_2,d1tech_stopreason_3,d1tech_stopreason_4,d1tech_stopreason_5,d1tech_stopreason_6,d1tech_stopreason_7,d1tech_stopreason_8,d1tech_stopreason_9,d1tech_stopreason_10,d1cgiartech_introyear,PARENT_KEY,KEY,SET-OF-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1[1],uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1[2],uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2008,,,,,,,,,,,,,1995,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1[3],uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,1,0,1,2016,,,,,,,,,,,,,2012,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1[4],uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1
5,5,Combine Harvester/Thresher,0,,,,,,,,,,,,,,,,,,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1[5],uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854,uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1[6],uuid:bd5e4587-ca17-41fd-a1b4-326ff3eef854/module_d-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:be8ee381-f1dc-4079-8952-934da5d36b35,uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1[1],uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:be8ee381-f1dc-4079-8952-934da5d36b35,uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1[2],uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2008,,,,,,,,,,,,,2000,uuid:be8ee381-f1dc-4079-8952-934da5d36b35,uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1[3],uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,1,0,1,2021,,,,,,,,,,,,,2018,uuid:be8ee381-f1dc-4079-8952-934da5d36b35,uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1[4],uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1
5,5,Combine Harvester/Thresher,1,0,,0,,,,,,,,,,,,,,-97,uuid:be8ee381-f1dc-4079-8952-934da5d36b35,uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1[5],uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:be8ee381-f1dc-4079-8952-934da5d36b35,uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1[6],uuid:be8ee381-f1dc-4079-8952-934da5d36b35/module_d-module_d1
1,1,Axial Flow Pump,1,0,,0,,,,,,,,,,,,,,-97,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1[1],uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1[2],uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2013,,,,,,,,,,,,,2008,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1[3],uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,1,0,1,2019,,,,,,,,,,,,,2018,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1[4],uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1
5,5,Combine Harvester/Thresher,1,0,,0,,,,,,,,,,,,,,-97,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1[5],uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,1,0,,0,,,,,,,,,,,,,,-97,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f,uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1[6],uuid:7b04fd8e-7bd0-45ac-a159-fcac1da8405f/module_d-module_d1
1,1,Axial Flow Pump,1,0,,0,,,,,,,,,,,,,,-97,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1[1],uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1[2],uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,1990,,,,,,,,,,,,,-97,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1[3],uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,1,0,1,1995,,,,,,,,,,,,,-97,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1[4],uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1
5,5,Combine Harvester/Thresher,1,0,,0,,,,,,,,,,,,,,2020,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1[5],uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,1,1,0,1,2019,,,,,,,,,,,,,2017,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed,uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1[6],uuid:696affea-1ad9-426a-8716-ab3a8f1e66ed/module_d-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1[1],uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1[2],uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,0,,,,,,,,,,,,,,,,,,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1[3],uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,0,,,,,,,,,,,,,,,,,,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1[4],uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1
5,5,Combine Harvester/Thresher,0,,,,,,,,,,,,,,,,,,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1[5],uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b,uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1[6],uuid:98543a5a-c2ac-4a58-9086-9723a4372c0b/module_d-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1[1],uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1[2],uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2003,,,,,,,,,,,,,-97,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1[3],uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,1,0,1,2001,,,,,,,,,,,,,-97,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1[4],uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1
5,5,Combine Harvester/Thresher,1,1,0,1,2014,,,,,,,,,,,,,-97,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1[5],uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2,uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1[6],uuid:5d990a3c-26af-415f-b3a1-b38324126aa2/module_d-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1[1],uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1[2],uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2010,,,,,,,,,,,,,2004,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1[3],uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,0,,,,,,,,,,,,,,,,,,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1[4],uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1
5,5,Combine Harvester/Thresher,1,0,,0,,,,,,,,,,,,,,-97,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1[5],uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71,uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1[6],uuid:cac92dc1-3ec7-47e5-8906-39ac2090df71/module_d-module_d1
1,1,Axial Flow Pump,1,1,0,1,2015,,,,,,,,,,,,,-97,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1[1],uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1[2],uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2015,,,,,,,,,,,,,-97,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1[3],uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,0,,0,,,,,,,,,,,,,,-97,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1[4],uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1
5,5,Combine Harvester/Thresher,1,0,,0,,,,,,,,,,,,,,-97,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1[5],uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8,uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1[6],uuid:b618ef42-7d47-47aa-b4c5-c4cb81a9b9f8/module_d-module_d1
1,1,Axial Flow Pump,1,0,,1,2012,2018,10,0,0,0,0,0,0,0,0,0,1,-97,uuid:744c3c36-643d-4355-af8b-08278724720f,uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1[1],uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:744c3c36-643d-4355-af8b-08278724720f,uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1[2],uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,0,,1,2015,2018,10,0,0,0,0,0,0,0,0,0,1,-97,uuid:744c3c36-643d-4355-af8b-08278724720f,uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1[3],uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,0,,,,,,,,,,,,,,,,,,uuid:744c3c36-643d-4355-af8b-08278724720f,uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1[4],uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1
5,5,Combine Harvester/Thresher,0,,,,,,,,,,,,,,,,,,uuid:744c3c36-643d-4355-af8b-08278724720f,uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1[5],uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:744c3c36-643d-4355-af8b-08278724720f,uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1[6],uuid:744c3c36-643d-4355-af8b-08278724720f/module_d-module_d1
1,1,Axial Flow Pump,1,0,,0,,,,,,,,,,,,,,-97,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1[1],uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1[2],uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,0,,0,,,,,,,,,,,,,,-97,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1[3],uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,1,0,1,2000,,,,,,,,,,,,,1995,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1[4],uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1
5,5,Combine Harvester/Thresher,0,,,,,,,,,,,,,,,,,,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1[5],uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2,uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1[6],uuid:6d6345b2-743b-4458-ab50-9b5d58d940c2/module_d-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:56a91a65-2106-4386-b13f-7956479d77f6,uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1[1],uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:56a91a65-2106-4386-b13f-7956479d77f6,uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1[2],uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,0,,,,,,,,,,,,,,,,,,uuid:56a91a65-2106-4386-b13f-7956479d77f6,uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1[3],uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,0,,,,,,,,,,,,,,,,,,uuid:56a91a65-2106-4386-b13f-7956479d77f6,uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1[4],uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1
5,5,Combine Harvester/Thresher,0,,,,,,,,,,,,,,,,,,uuid:56a91a65-2106-4386-b13f-7956479d77f6,uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1[5],uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:56a91a65-2106-4386-b13f-7956479d77f6,uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1[6],uuid:56a91a65-2106-4386-b13f-7956479d77f6/module_d-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1[1],uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1[2],uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2017,,,,,,,,,,,,,2000,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1[3],uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,0,,0,,,,,,,,,,,,,,2000,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1[4],uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1
5,5,Combine Harvester/Thresher,0,,,,,,,,,,,,,,,,,,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1[5],uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c,uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1[6],uuid:68ddf913-38d7-43f1-b350-62b517a6d88c/module_d-module_d1
1,1,Axial Flow Pump,0,,,,,,,,,,,,,,,,,,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1[1],uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1[2],uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2014,,,,,,,,,,,,,2010,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1[3],uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,0,,0,,,,,,,,,,,,,,2018,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1[4],uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1
5,5,Combine Harvester/Thresher,1,0,,0,,,,,,,,,,,,,,2016,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1[5],uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22,uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1[6],uuid:8e9e435f-7a02-4c55-a878-a78764bb5a22/module_d-module_d1
1,1,Axial Flow Pump,1,0,,0,,,,,,,,,,,,,,-97,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1[1],uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1[2],uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1
3,3,Power Tiller Operated Seeder - 2 wheeler,1,1,0,1,2005,,,,,,,,,,,,,-97,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1[3],uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1
4,4,Power Tiller Operated Seeder - 4 wheeler,1,0,,0,,,,,,,,,,,,,,-97,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1[4],uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1
5,5,Combine Harvester/Thresher,1,0,,0,,,,,,,,,,,,,,-97,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1[5],uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1
6,6,Two wheeled mechanical Reaper for Rice/Wheat/Jute,0,,,,,,,,,,,,,,,,,,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2,uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1[6],uuid:d9e82762-8750-4dc4-9734-a0b7f7cb16b2/module_d-module_d1
1,1,Axial Flow Pump,1,1,1,1,2004,,,,,,,,,,,,,-97,uuid:816f62bd-9114-4075-85f4-013fe021b19d,uuid:816f62bd-9114-4075-85f4-013fe021b19d/module_d-module_d1[1],uuid:816f62bd-9114-4075-85f4-013fe021b19d/module_d-module_d1
2,2,Alternate Wetting and Drying (ম্যাজিক পাইপ),0,,,,,,,,,,,,,,,,,,uuid:816f62bd-9114-4075-85f4-013fe021b19d,uuid:816f62bd-9114-4075-85f4-013fe021b19d/module_d-module_d1[2],uuid:816f62bd-9114-4075-85f4-013fe021b19d/module_d-module_d1
